team,season,name,team,position,situation,games_played,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
DET,2015,DET,DET,Team Level,other,5,0.45,0.65,0.55,1293.0,15.7,1.9,1.35,3.17,0.59,9.54,4.45,1.6,1.9,1.6,13.0,8.0,12.0,33.0,0.0,2.0,0.0,5.0,2.0,6.0,6.0,13.0,21.0,3.0,6.0,18.0,7.0,0.0,3.0,14.0,6.0,1.0,0.37,0.91,0.62,0.0,0.0,0.0,33.0,21.0,21.0,2.0,0.42,0.73,0.73,1.59,1.59,1.41,11.43,2.35,0.63,2.27,0.39,6.14,5.22,2.33,2.35,2.33,10.0,7.0,1.0,18.0,2.0,0.0,0.0,2.0,1.0,3.0,9.0,8.0,15.0,0.0,0.0,14.0,4.0,1.0,0.0,12.0,1.0,4.0,0.5,0.13,1.72,0.0,1.0,1.0,18.0,17.0,17.0,0.0,0.18,0.0,0.0,2.52,2.52,2.5
DET,2015,DET,DET,Team Level,all,5,0.48,0.53,0.52,18000.0,153.25,12.7,10.98,36.14,5.08,86.39,59.71,12.24,12.63,12.18,160.0,51.0,82.0,293.0,8.0,7.0,1.0,45.0,6.0,62.0,83.0,152.0,203.0,35.0,76.0,162.0,140.0,24.0,35.0,160.0,43.0,8.0,4.46,5.33,2.91,4.0,1.0,3.0,292.58,211.0,210.34,23.0,2.56,1.68,1.77,13.48,13.45,13.1,142.09,13.95,9.52,33.19,4.44,77.92,57.99,13.6,13.96,13.63,138.0,59.0,62.0,259.0,12.0,11.0,1.0,39.0,3.0,61.0,71.0,126.0,185.0,35.0,73.0,162.0,144.0,25.0,46.0,154.0,27.0,16.0,4.29,3.64,6.01,1.0,5.0,6.0,260.83,197.0,198.92,26.0,2.12,2.01,2.01,14.05,14.09,13.86
DET,2015,DET,DET,Team Level,5on5,5,0.51,0.51,0.51,12459.0,107.97,8.29,6.93,26.52,3.4,59.07,44.79,8.21,8.23,8.15,120.0,29.0,47.0,196.0,7.0,3.0,1.0,36.0,3.0,39.0,61.0,113.0,142.0,29.0,64.0,105.0,118.0,19.0,20.0,116.0,29.0,4.0,3.45,3.46,1.37,4.0,1.0,2.0,195.58,149.0,148.34,14.0,1.42,0.86,0.95,8.76,8.73,8.67,104.57,7.81,6.72,26.01,3.3,57.39,42.78,7.54,7.83,7.56,101.0,43.0,43.0,187.0,7.0,10.0,1.0,30.0,1.0,46.0,50.0,94.0,137.0,28.0,59.0,114.0,129.0,21.0,32.0,117.0,21.0,6.0,3.21,2.88,1.72,1.0,4.0,2.0,188.83,144.0,145.92,17.0,1.39,1.78,1.78,7.42,7.46,7.3
DET,2015,DET,DET,Team Level,4on5,5,0.12,0.08,0.12,2025.0,2.62,0.4,0.13,0.27,0.06,0.63,2.51,0.4,0.4,0.4,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,1.0,2.0,17.0,10.0,3.0,6.0,3.0,0.0,1.0,0.09,0.0,0.31,0.0,0.0,0.0,4.0,4.0,4.0,6.0,0.03,0.0,0.0,0.42,0.42,0.42,21.5,2.97,1.89,4.37,0.62,13.06,7.09,2.92,2.97,2.92,21.0,9.0,17.0,47.0,3.0,1.0,0.0,6.0,1.0,12.0,7.0,18.0,27.0,4.0,8.0,17.0,5.0,0.0,7.0,23.0,3.0,4.0,0.54,0.36,2.06,0.0,0.0,3.0,47.0,30.0,30.0,2.0,0.49,0.23,0.23,3.23,3.23,3.17
DET,2015,DET,DET,Team Level,5on4,5,0.72,0.9,0.86,2223.0,26.96,2.11,2.58,6.18,1.03,17.15,7.96,2.03,2.11,2.03,24.0,13.0,23.0,60.0,1.0,2.0,0.0,4.0,1.0,16.0,13.0,23.0,36.0,2.0,4.0,22.0,5.0,2.0,6.0,27.0,8.0,2.0,0.55,0.95,0.61,0.0,0.0,1.0,60.0,37.0,37.0,1.0,0.68,0.08,0.08,2.71,2.71,2.6,4.59,0.82,0.28,0.53,0.12,1.34,2.9,0.82,0.82,0.82,6.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,6.0,3.0,6.0,17.0,6.0,3.0,7.0,2.0,2.0,2.0,0.03,0.28,0.51,0.0,0.0,0.0,7.0,6.0,6.0,7.0,0.07,0.0,0.0,0.89,0.89,0.89
PIT,2015,PIT,PIT,Team Level,other,24,0.62,0.52,0.53,3963.0,41.31,8.94,2.76,7.68,1.35,21.13,15.14,8.38,8.94,8.38,42.0,15.0,17.0,74.0,7.0,2.0,0.0,8.0,2.0,22.0,16.0,35.0,50.0,3.0,6.0,40.0,18.0,5.0,8.0,33.0,11.0,13.0,1.22,1.38,6.34,0.0,1.0,6.0,74.0,57.0,57.0,4.0,0.8,0.53,0.53,9.22,9.22,8.68,37.13,5.52,2.68,7.72,1.29,20.8,12.99,5.28,5.52,5.28,35.0,16.0,18.0,69.0,4.0,5.0,1.0,10.0,1.0,18.0,13.0,31.0,47.0,6.0,12.0,58.0,18.0,6.0,9.0,33.0,11.0,7.0,1.03,1.34,3.14,0.0,0.0,4.0,69.0,51.0,51.0,4.0,0.79,1.26,1.26,5.04,5.04,4.86
PIT,2015,PIT,PIT,Team Level,all,24,0.57,0.52,0.54,88505.0,825.56,75.58,57.71,194.15,26.82,460.22,327.52,72.25,76.46,73.1,837.0,305.0,383.0,1525.0,73.0,61.0,14.0,217.0,31.0,358.0,402.0,764.0,1069.0,82.0,175.0,825.0,728.0,171.0,226.0,872.0,195.0,75.0,25.35,23.15,27.09,20.0,23.0,30.0,1549.84,1142.0,1158.21,124.0,12.69,15.5,15.73,72.54,73.16,70.85,694.65,57.25,46.37,164.97,22.64,389.59,289.18,55.41,56.94,55.12,674.0,296.0,432.0,1402.0,55.0,58.0,9.0,169.0,33.0,337.0,318.0,619.0,915.0,93.0,196.0,809.0,938.0,151.0,214.0,762.0,154.0,54.0,20.97,18.39,17.9,23.0,14.0,18.0,1379.16,970.0,958.47,106.0,10.22,13.07,13.07,54.4,54.08,53.05
PIT,2015,PIT,PIT,Team Level,5on5,24,0.56,0.52,0.54,71467.0,656.19,52.82,43.81,160.81,21.33,361.48,264.75,50.57,53.7,51.42,673.0,232.0,314.0,1219.0,50.0,48.0,11.0,179.0,24.0,274.0,330.0,623.0,855.0,72.0,153.0,668.0,670.0,150.0,181.0,709.0,146.0,50.0,20.44,17.75,14.63,17.0,17.0,16.0,1243.84,905.0,921.21,108.0,9.09,12.01,12.24,49.67,50.29,48.93,558.38,40.89,35.23,136.85,18.1,310.8,236.12,39.85,40.58,39.56,542.0,236.0,364.0,1142.0,42.0,41.0,5.0,144.0,27.0,277.0,247.0,500.0,736.0,82.0,174.0,635.0,879.0,127.0,181.0,626.0,121.0,31.0,17.9,14.56,8.43,22.0,13.0,7.0,1119.16,778.0,766.47,95.0,7.25,8.64,8.64,39.51,39.18,38.74
PIT,2015,PIT,PIT,Team Level,4on5,24,0.08,0.1,0.13,6187.0,12.23,0.85,0.55,1.72,0.34,3.98,10.56,0.85,0.85,0.85,12.0,6.0,2.0,20.0,1.0,0.0,0.0,3.0,0.0,3.0,11.0,11.0,17.0,1.0,2.0,50.0,25.0,10.0,10.0,13.0,5.0,0.0,0.3,0.54,0.0,0.0,1.0,0.0,20.0,18.0,18.0,10.0,0.13,0.0,0.0,0.97,0.97,0.97,90.02,9.79,8.02,19.3,2.96,55.68,30.26,9.29,9.79,9.29,86.0,40.0,49.0,175.0,8.0,11.0,3.0,14.0,4.0,41.0,48.0,78.0,118.0,4.0,8.0,54.0,8.0,6.0,19.0,93.0,19.0,14.0,1.86,2.13,5.8,0.0,1.0,7.0,175.0,126.0,126.0,2.0,2.07,2.91,2.91,8.95,8.95,8.56
PIT,2015,PIT,PIT,Team Level,5on4,24,0.92,0.93,0.92,6888.0,115.83,12.97,10.58,23.94,3.8,73.63,37.08,12.45,12.97,12.45,110.0,52.0,50.0,212.0,15.0,11.0,3.0,27.0,5.0,59.0,45.0,95.0,147.0,6.0,14.0,67.0,15.0,6.0,27.0,117.0,33.0,12.0,3.38,3.47,6.12,3.0,4.0,8.0,212.0,162.0,162.0,2.0,2.67,2.96,2.96,12.67,12.67,12.26,9.12,1.06,0.44,1.1,0.28,2.31,9.81,0.99,1.06,0.99,11.0,4.0,1.0,16.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,10.0,14.0,1.0,2.0,62.0,33.0,12.0,5.0,10.0,3.0,2.0,0.18,0.35,0.52,1.0,0.0,0.0,16.0,15.0,15.0,5.0,0.1,0.25,0.25,0.9,0.9,0.89
LAK,2015,LAK,LAK,Team Level,other,5,0.25,0.59,0.48,868.0,8.9,0.73,0.81,2.0,0.35,6.46,2.63,0.65,0.73,0.65,6.0,7.0,11.0,24.0,0.0,3.0,0.0,0.0,0.0,9.0,1.0,6.0,13.0,0.0,0.0,8.0,3.0,0.0,3.0,10.0,3.0,0.0,0.36,0.37,0.0,0.0,0.0,0.0,24.0,13.0,13.0,2.0,0.21,0.33,0.33,0.61,0.61,0.55,9.19,2.15,0.73,1.75,0.4,5.73,3.24,2.11,2.15,2.11,8.0,6.0,3.0,17.0,2.0,1.0,1.0,1.0,0.0,3.0,7.0,6.0,12.0,0.0,0.0,9.0,4.0,1.0,2.0,11.0,0.0,3.0,0.28,0.0,1.87,0.0,0.0,2.0,17.0,14.0,14.0,2.0,0.24,0.91,0.91,1.47,1.47,1.47
LAK,2015,LAK,LAK,Team Level,all,5,0.48,0.53,0.51,18227.0,150.25,12.82,10.71,36.08,5.16,88.6,61.61,12.41,12.41,12.0,125.0,90.0,115.0,330.0,11.0,12.0,3.0,28.0,8.0,93.0,63.0,114.0,204.0,22.0,44.0,176.0,229.0,16.0,71.0,162.0,43.0,10.0,4.1,5.24,3.47,3.0,4.0,4.0,317.07,215.0,207.22,49.0,2.39,3.27,3.27,11.95,11.54,11.35,147.03,13.96,10.54,36.45,5.37,83.28,56.41,13.63,14.3,13.97,133.0,73.0,83.0,289.0,16.0,15.0,2.0,22.0,7.0,78.0,68.0,117.0,190.0,15.0,30.0,147.0,176.0,23.0,60.0,152.0,40.0,14.0,4.08,4.85,5.02,8.0,1.0,7.0,299.45,206.0,213.16,33.0,2.43,3.37,3.37,13.02,13.36,13.23
LAK,2015,LAK,LAK,Team Level,5on5,5,0.47,0.54,0.51,14251.0,109.04,8.21,6.8,27.4,3.64,62.0,46.96,8.07,7.8,7.67,90.0,65.0,88.0,243.0,7.0,4.0,1.0,25.0,4.0,66.0,49.0,83.0,148.0,20.0,40.0,137.0,209.0,12.0,53.0,121.0,29.0,5.0,3.08,3.73,1.4,2.0,3.0,2.0,230.07,155.0,147.22,37.0,1.42,1.06,1.06,8.57,8.16,8.09,109.12,9.09,7.01,28.17,3.88,58.95,43.89,8.85,9.44,9.19,101.0,50.0,54.0,205.0,10.0,13.0,1.0,19.0,7.0,49.0,53.0,91.0,141.0,15.0,30.0,109.0,165.0,21.0,40.0,109.0,35.0,7.0,2.96,4.27,1.86,7.0,0.0,3.0,215.45,151.0,158.16,21.0,1.46,2.14,2.45,8.09,8.43,8.38
LAK,2015,LAK,LAK,Team Level,4on5,5,0.11,0.07,0.11,1768.0,3.75,0.35,0.17,0.55,0.11,1.09,2.74,0.35,0.35,0.35,4.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,1.0,2.0,14.0,13.0,3.0,8.0,2.0,3.0,0.0,0.06,0.29,0.0,0.0,1.0,0.0,5.0,5.0,5.0,7.0,0.04,0.0,0.0,0.39,0.39,0.39,28.72,2.72,2.8,6.52,1.08,18.6,9.27,2.67,2.72,2.67,24.0,17.0,26.0,67.0,4.0,1.0,0.0,2.0,0.0,26.0,8.0,20.0,37.0,0.0,0.0,17.0,1.0,1.0,7.0,32.0,5.0,4.0,0.85,0.58,1.29,1.0,1.0,2.0,67.0,41.0,41.0,0.0,0.74,0.31,0.0,3.46,3.46,3.39
LAK,2015,LAK,LAK,Team Level,5on4,5,1.0,1.0,1.0,1340.0,28.56,3.54,2.94,6.13,1.06,19.05,9.28,3.34,3.54,3.34,25.0,17.0,16.0,58.0,3.0,5.0,2.0,3.0,4.0,18.0,9.0,22.0,39.0,1.0,2.0,17.0,4.0,1.0,7.0,29.0,8.0,5.0,0.6,0.87,2.07,1.0,0.0,2.0,58.0,42.0,42.0,3.0,0.73,1.88,1.88,2.39,2.39,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,2015,PHI,PHI,Team Level,other,6,0.56,0.45,0.46,1731.0,16.91,4.03,1.39,3.01,0.52,8.63,4.44,3.39,4.03,3.39,16.0,6.0,9.0,31.0,2.0,3.0,0.0,3.0,0.0,7.0,7.0,14.0,20.0,2.0,4.0,21.0,14.0,3.0,6.0,9.0,7.0,6.0,0.26,0.79,2.98,0.0,1.0,1.0,31.0,22.0,22.0,5.0,0.49,1.2,1.2,3.33,3.33,3.11,18.76,3.15,1.41,3.31,0.58,10.11,7.45,2.61,3.15,2.61,16.0,10.0,12.0,38.0,1.0,1.0,0.0,2.0,2.0,14.0,6.0,15.0,25.0,2.0,4.0,13.0,5.0,2.0,4.0,18.0,3.0,5.0,0.6,0.3,2.25,0.0,0.0,1.0,38.0,26.0,26.0,1.0,0.46,0.27,0.27,3.33,3.33,2.76
PHI,2015,PHI,PHI,Team Level,all,6,0.42,0.44,0.44,21600.0,159.36,14.99,10.75,36.88,5.15,89.47,66.76,14.14,14.92,14.07,155.0,69.0,96.0,320.0,6.0,13.0,2.0,39.0,4.0,68.0,94.0,149.0,218.0,35.0,79.0,189.0,205.0,31.0,64.0,170.0,38.0,16.0,4.13,4.45,6.41,2.0,2.0,2.0,315.32,224.0,221.18,53.0,2.54,2.85,2.85,14.68,14.63,14.28,202.11,20.55,14.2,46.14,6.58,110.59,84.94,19.57,20.51,19.54,186.0,97.0,125.0,408.0,14.0,17.0,1.0,41.0,7.0,107.0,97.0,172.0,269.0,34.0,76.0,176.0,198.0,48.0,47.0,203.0,62.0,18.0,6.04,6.99,7.52,7.0,2.0,5.0,407.16,283.0,281.91,31.0,3.27,3.0,3.0,20.83,20.83,19.93
PHI,2015,PHI,PHI,Team Level,5on5,6,0.41,0.46,0.47,16076.0,118.8,8.11,7.39,29.03,3.78,66.31,52.39,7.93,8.04,7.85,114.0,53.0,75.0,242.0,3.0,8.0,2.0,30.0,3.0,55.0,68.0,111.0,164.0,27.0,63.0,140.0,183.0,25.0,45.0,133.0,29.0,5.0,3.39,3.36,1.36,1.0,1.0,1.0,237.32,167.0,164.18,38.0,1.52,1.4,1.4,8.23,8.18,8.08,138.65,11.68,9.1,33.83,4.44,72.8,58.16,11.43,11.64,11.39,126.0,64.0,91.0,281.0,6.0,15.0,1.0,35.0,3.0,63.0,68.0,120.0,184.0,29.0,66.0,122.0,187.0,38.0,34.0,139.0,42.0,9.0,4.16,4.89,2.62,4.0,1.0,1.0,280.16,190.0,188.91,24.0,1.89,2.71,2.71,10.86,10.86,10.76
PHI,2015,PHI,PHI,Team Level,4on5,6,0.01,0.04,0.05,1943.0,2.3,0.06,0.04,0.37,0.06,0.74,1.73,0.06,0.06,0.06,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,16.0,2.0,0.0,7.0,3.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,7.0,0.01,0.0,0.0,0.07,0.07,0.07,40.6,5.38,3.53,8.42,1.42,26.34,14.91,5.18,5.38,5.18,37.0,23.0,21.0,81.0,7.0,1.0,0.0,4.0,2.0,27.0,19.0,30.0,53.0,1.0,2.0,19.0,0.0,3.0,4.0,41.0,15.0,4.0,1.16,1.57,2.65,3.0,1.0,3.0,81.0,60.0,60.0,1.0,0.89,0.02,0.02,6.25,6.25,6.01
PHI,2015,PHI,PHI,Team Level,5on4,6,0.89,0.85,0.82,1850.0,21.36,2.79,1.93,4.47,0.8,13.8,8.21,2.77,2.79,2.77,22.0,10.0,12.0,44.0,1.0,2.0,0.0,5.0,1.0,5.0,18.0,21.0,31.0,5.0,10.0,12.0,6.0,3.0,6.0,25.0,2.0,5.0,0.42,0.3,2.07,1.0,0.0,0.0,44.0,32.0,32.0,3.0,0.52,0.25,0.25,3.06,3.06,3.02,4.1,0.35,0.17,0.58,0.14,1.34,4.42,0.35,0.35,0.35,7.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,7.0,2.0,4.0,22.0,6.0,5.0,5.0,5.0,2.0,0.0,0.13,0.23,0.0,0.0,0.0,0.0,8.0,7.0,7.0,5.0,0.04,0.0,0.0,0.39,0.39,0.39
SJS,2015,SJS,SJS,Team Level,other,24,0.61,0.46,0.5,3482.0,33.28,10.58,2.2,5.2,1.05,16.78,11.19,10.39,10.58,10.39,35.0,12.0,20.0,67.0,10.0,3.0,1.0,5.0,0.0,10.0,19.0,25.0,37.0,0.0,0.0,32.0,10.0,8.0,9.0,25.0,8.0,14.0,0.76,1.05,8.76,0.0,0.0,10.0,67.0,47.0,47.0,5.0,0.64,1.43,1.43,9.79,9.79,9.69,34.42,6.9,2.52,6.73,1.2,18.54,11.12,6.06,6.9,6.06,29.0,18.0,32.0,79.0,7.0,6.0,1.0,3.0,0.0,21.0,10.0,22.0,40.0,1.0,2.0,30.0,12.0,7.0,10.0,27.0,10.0,10.0,0.92,1.32,4.66,1.0,1.0,5.0,79.0,47.0,47.0,7.0,0.74,1.39,1.39,6.25,6.25,5.88
SJS,2015,SJS,SJS,Team Level,all,24,0.52,0.49,0.49,90715.0,686.34,67.37,47.98,162.58,23.31,391.49,275.26,65.24,67.47,65.39,643.0,325.0,462.0,1430.0,75.0,64.0,8.0,144.0,28.0,335.0,322.0,568.0,893.0,72.0,159.0,725.0,833.0,182.0,286.0,723.0,175.0,70.0,19.24,21.01,27.13,21.0,22.0,32.0,1440.12,968.0,974.37,151.0,10.61,13.82,13.82,64.15,64.4,63.47,725.81,62.82,48.94,172.15,23.68,406.99,298.42,60.07,62.61,59.87,693.0,320.0,489.0,1502.0,56.0,53.0,12.0,152.0,28.0,367.0,357.0,637.0,957.0,83.0,179.0,813.0,870.0,146.0,296.0,785.0,164.0,64.0,20.92,19.94,21.96,14.0,17.0,25.0,1485.76,1013.0,1005.81,167.0,10.73,12.37,12.37,61.18,60.77,59.28
SJS,2015,SJS,SJS,Team Level,5on5,24,0.5,0.48,0.49,74577.0,542.24,43.7,35.83,134.02,18.41,308.28,224.77,42.24,43.8,42.39,507.0,258.0,368.0,1133.0,48.0,50.0,4.0,127.0,23.0,261.0,256.0,459.0,717.0,67.0,147.0,583.0,797.0,158.0,240.0,580.0,146.0,39.0,15.61,17.49,10.59,20.0,17.0,11.0,1143.12,765.0,771.37,130.0,7.39,9.19,9.51,41.58,41.82,41.24,580.51,43.08,37.01,142.64,18.77,321.09,245.4,41.55,42.88,41.34,550.0,258.0,411.0,1219.0,34.0,36.0,9.0,132.0,22.0,283.0,301.0,516.0,774.0,78.0,169.0,667.0,823.0,119.0,243.0,645.0,124.0,39.0,16.77,15.36,10.95,9.0,13.0,12.0,1202.76,808.0,800.81,138.0,7.65,8.37,8.37,42.36,41.94,41.04
SJS,2015,SJS,SJS,Team Level,4on5,24,0.03,0.05,0.05,6055.0,4.83,0.37,0.17,0.41,0.14,1.02,5.89,0.37,0.37,0.37,5.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,8.0,3.0,6.0,42.0,19.0,9.0,15.0,7.0,0.0,1.0,0.12,0.0,0.25,0.0,0.0,0.0,9.0,8.0,8.0,14.0,0.04,0.0,0.0,0.41,0.41,0.41,99.38,11.69,8.9,21.11,3.35,64.29,32.66,11.32,11.69,11.32,101.0,41.0,45.0,187.0,13.0,10.0,2.0,16.0,5.0,58.0,40.0,88.0,129.0,2.0,4.0,60.0,15.0,5.0,24.0,104.0,25.0,13.0,3.02,2.8,5.87,4.0,2.0,7.0,187.0,142.0,142.0,4.0,2.22,2.56,2.56,11.35,11.35,11.14
SJS,2015,SJS,SJS,Team Level,5on4,24,0.92,0.93,0.9,6601.0,106.0,12.73,9.78,22.95,3.71,65.42,33.42,12.24,12.73,12.24,96.0,52.0,73.0,221.0,17.0,11.0,3.0,12.0,5.0,63.0,40.0,79.0,131.0,2.0,6.0,68.0,7.0,7.0,22.0,111.0,21.0,16.0,2.74,2.46,7.52,1.0,5.0,11.0,221.0,148.0,148.0,2.0,2.54,3.19,2.88,12.38,12.38,12.13,11.51,1.15,0.52,1.67,0.36,3.05,9.24,1.15,1.15,1.15,13.0,3.0,1.0,17.0,2.0,1.0,0.0,1.0,1.0,5.0,6.0,11.0,14.0,2.0,4.0,56.0,20.0,15.0,19.0,9.0,5.0,2.0,0.21,0.46,0.48,0.0,1.0,1.0,17.0,16.0,16.0,18.0,0.12,0.05,0.05,1.22,1.22,1.22
